timestamp,event_type,data
"2025-04-20T03:00:08.985Z","fetch","{""url"":""//www.youtube.com/api/stats/qoe?fmt=788&afmt=251&cpn=v67jSJwJywns04oS&el=shortspage&ns=yt&fexp=v1%2C23986033%2C18611%2C434717%2C127326%2C133212%2C14625955%2C11684381%2C53408%2C9105%2C18310%2C4420%2C2821%2C78212%2C8479%2C19339%2C18644%2C14869%2C47210%2C15124%2C65%2C13526%2C391%2C23871%2C2633%2C9252%2C3479%2C690%2C1829%2C1562%2C8949%2C9224%2C13982%2C7703%2C2821%2C1396%2C3259%2C2%2C1900%2C2624%2C3296%2C10509%2C293%2C2596%2C69%2C4462%2C3264%2C5183%2C757%2C111%2C814%2C1152%2C3466%2C935%2C1513%2C3056%2C486%2C2634%2C2699%2C454%2C1839%2C1319%2C1205%2C573%2C1911%2C770%2C87&cl=748101193&seq=2&docid=sEKYtxnpAP4&ei=L2MEaI-uI7HNssUPsu2HOA&event=streamingstats&plid=AAYzLPJ1LqvEfAgg&sdetail=p%3A%2Fshorts%2FgCxA902a7xQ&sourceid=y&cbr=Chrome&cbrver=135.0.0.0&c=WEB&cver=2.20250417.01.00&cplayer=UNIPLAYER&cos=Windows&cosver=10.0&cplatform=DESKTOP&bwe=0.632:2789615,0.632:2789615,10.011:2789615&bat=0.632:0.29:1,0.632:0.29:1,10.011:0.29:1&vis=0.632:3&cmt=0.632:0.000,0.632:0.000,10.011:0.000&bh=0.632:0.000,0.632:0.000,10.011:0.000&qclc=ChB2NjdqU0p3Snl3bnMwNG9TEAIaDENnSUlEQSUzRCUzRA""}"
"2025-04-20T03:00:16.608Z","xhr","{""method"":""GET"",""url"":""//www.youtube.com/api/stats/watchtime?ns=yt&el=shortspage&cpn=HVTNx1Hh4U0YyQvo&ver=2&cmt=2.823&fmt=398&fs=0&rt=19.02&euri=https%3A%2F%2Fwww.youtube.com%2Fshorts%2FkDwBRM28JDY&lact=18282&cl=748101193&state=playing&volume=100%2C100&cbr=Chrome&cbrver=135.0.0.0&c=WEB&cver=2.20250417.01.00&cplayer=UNIPLAYER&cos=Windows&cosver=10.0&cplatform=DESKTOP&delay=4&hl=en_US&cr=IN&len=7.781&rtn=29&afmt=251&idpj=-2&ldpj=-39&rti=19&st=0.829%2C0&et=7.781%2C2.823&pe=0%2C1&muted=0%2C0&vis=3%2C3&docid=gCxA902a7xQ&ei=LmMEaJLOBu2EssUP8-Wm8A0&plid=AAYzLPJesdON3kY0&referrer=https%3A%2F%2Fwww.youtube.com%2Fshorts%2FkDwBRM28JDY&sdetail=p%3A%2Fshorts%2FkDwBRM28JDY&sourceid=y&of=Zr6UD2hXASR2A3kMLxQdTQ&vm=CAEQABgEOjJBSHFpSlRJcVZuM01ydHAzVURmUTdtLWljQXhTZktXOFBlQlFjMDhjQ09ESFFTam1pQWJTQUZVQTZSUUJPZnU3Z0VjbDh0eDJFWW1oSGhVYzZ6OXRUTHc4YjdyenFKdzJwZXRPbHFuMEZYTGtGZWdPM3UtdF9zcTB0WWkxSUY1cnlPQ2dlZmc""}"
"2025-04-20T03:00:17.616Z","fetch","{""url"":""//www.youtube.com/api/stats/qoe?fmt=398&afmt=251&cpn=HVTNx1Hh4U0YyQvo&el=shortspage&ns=yt&fexp=v1%2C23986033%2C18611%2C434717%2C127326%2C133212%2C14625955%2C11684381%2C53408%2C9105%2C18310%2C4420%2C2821%2C78212%2C8479%2C19339%2C18644%2C14869%2C47210%2C15124%2C65%2C13526%2C391%2C23871%2C2633%2C9252%2C3479%2C690%2C1829%2C1562%2C8949%2C9224%2C13982%2C7703%2C2821%2C1396%2C3259%2C2%2C1900%2C2624%2C3296%2C10509%2C293%2C2596%2C69%2C4462%2C3264%2C5183%2C757%2C111%2C814%2C1152%2C3466%2C935%2C1513%2C3056%2C486%2C2634%2C2699%2C454%2C1839%2C1319%2C1205%2C573%2C1911%2C770%2C87&cl=748101193&seq=3&docid=gCxA902a7xQ&ei=LmMEaJLOBu2EssUP8-Wm8A0&event=streamingstats&plid=AAYzLPJesdON3kY0&sdetail=p%3A%2Fshorts%2FkDwBRM28JDY&sourceid=y&cbr=Chrome&cbrver=135.0.0.0&c=WEB&cver=2.20250417.01.00&cplayer=UNIPLAYER&cos=Windows&cosver=10.0&cplatform=DESKTOP&bwe=16.134:2789615,20.028:2789615&bat=16.134:0.29:1,20.028:0.29:1&cmt=16.134:0.000,16.141:0.000,16.401:0.204,17.165:0.969,20.028:3.833&bh=16.134:7.767,20.028:7.767&vps=16.134:S:ss.104,16.141:B,16.401:PL,20.028:PL&qclc=ChBIVlROeDFIaDRVMFl5UXZvEAMaDENnSUlEQSUzRCUzRA""}"
"2025-04-20T03:00:26.606Z","xhr","{""method"":""GET"",""url"":""//www.youtube.com/api/stats/watchtime?ns=yt&el=shortspage&cpn=HVTNx1Hh4U0YyQvo&ver=2&cmt=4.959&fmt=398&fs=0&rt=29.018&euri=https%3A%2F%2Fwww.youtube.com%2Fshorts%2FkDwBRM28JDY&lact=28279&cl=748101193&state=playing&volume=100%2C100&cbr=Chrome&cbrver=135.0.0.0&c=WEB&cver=2.20250417.01.00&cplayer=UNIPLAYER&cos=Windows&cosver=10.0&cplatform=DESKTOP&delay=4&hl=en_US&cr=IN&len=7.781&rtn=32&afmt=251&idpj=-2&ldpj=-39&rti=29&st=2.823%2C0&et=7.699%2C4.959&pe=0%2C1&muted=0%2C0&vis=3%2C3&docid=gCxA902a7xQ&ei=LmMEaJLOBu2EssUP8-Wm8A0&plid=AAYzLPJesdON3kY0&referrer=https%3A%2F%2Fwww.youtube.com%2Fshorts%2FkDwBRM28JDY&sdetail=p%3A%2Fshorts%2FkDwBRM28JDY&sourceid=y&of=Zr6UD2hXASR2A3kMLxQdTQ&vm=CAEQABgEOjJBSHFpSlRJcVZuM01ydHAzVURmUTdtLWljQXhTZktXOFBlQlFjMDhjQ09ESFFTam1pQWJTQUZVQTZSUUJPZnU3Z0VjbDh0eDJFWW1oSGhVYzZ6OXRUTHc4YjdyenFKdzJwZXRPbHFuMEZYTGtGZWdPM3UtdF9zcTB0WWkxSUY1cnlPQ2dlZmc""}"
"2025-04-20T03:00:27.616Z","fetch","{""url"":""//www.youtube.com/api/stats/qoe?fmt=398&afmt=251&cpn=HVTNx1Hh4U0YyQvo&el=shortspage&ns=yt&fexp=v1%2C23986033%2C18611%2C434717%2C127326%2C133212%2C14625955%2C11684381%2C53408%2C9105%2C18310%2C4420%2C2821%2C78212%2C8479%2C19339%2C18644%2C14869%2C47210%2C15124%2C65%2C13526%2C391%2C23871%2C2633%2C9252%2C3479%2C690%2C1829%2C1562%2C8949%2C9224%2C13982%2C7703%2C2821%2C1396%2C3259%2C2%2C1900%2C2624%2C3296%2C10509%2C293%2C2596%2C69%2C4462%2C3264%2C5183%2C757%2C111%2C814%2C1152%2C3466%2C935%2C1513%2C3056%2C486%2C2634%2C2699%2C454%2C1839%2C1319%2C1205%2C573%2C1911%2C770%2C87&cl=748101193&seq=4&docid=gCxA902a7xQ&ei=LmMEaJLOBu2EssUP8-Wm8A0&event=streamingstats&plid=AAYzLPJesdON3kY0&sdetail=p%3A%2Fshorts%2FkDwBRM28JDY&sourceid=y&cbr=Chrome&cbrver=135.0.0.0&c=WEB&cver=2.20250417.01.00&cplayer=UNIPLAYER&cos=Windows&cosver=10.0&cplatform=DESKTOP&bwe=23.980:2789615,30.028:2789615&bat=23.980:0.29:1,30.028:0.29:1&cmt=23.980:0.000,23.990:0.000,24.271:0.215,25.049:0.993,30.028:5.972&bh=23.980:7.767,30.028:7.767&vps=23.980:S:ss.104,23.990:B,24.271:PL,30.028:PL&qclc=ChBIVlROeDFIaDRVMFl5UXZvEAQaDENnSUlEQSUzRCUzRA""}"
"2025-04-20T03:00:29.610Z","xhr","{""method"":""GET"",""url"":""//www.youtube.com/api/stats/watchtime?ns=yt&el=shortspage&cpn=HVTNx1Hh4U0YyQvo&ver=2&cmt=7.781&fmt=398&fs=0&rt=32.022&euri=https%3A%2F%2Fwww.youtube.com%2Fshorts%2FkDwBRM28JDY&lact=31283&cl=748101193&state=playing&volume=100&cbr=Chrome&cbrver=135.0.0.0&c=WEB&cver=2.20250417.01.00&cplayer=UNIPLAYER&cos=Windows&cosver=10.0&cplatform=DESKTOP&delay=4&hl=en_US&cr=IN&len=7.781&rtn=72&afmt=251&idpj=-2&ldpj=-39&rti=32&st=4.959&et=7.781&muted=0&vis=3&docid=gCxA902a7xQ&ei=LmMEaJLOBu2EssUP8-Wm8A0&plid=AAYzLPJesdON3kY0&referrer=https%3A%2F%2Fwww.youtube.com%2Fshorts%2FkDwBRM28JDY&sdetail=p%3A%2Fshorts%2FkDwBRM28JDY&sourceid=y&of=Zr6UD2hXASR2A3kMLxQdTQ&vm=CAEQABgEOjJBSHFpSlRJcVZuM01ydHAzVURmUTdtLWljQXhTZktXOFBlQlFjMDhjQ09ESFFTam1pQWJTQUZVQTZSUUJPZnU3Z0VjbDh0eDJFWW1oSGhVYzZ6OXRUTHc4YjdyenFKdzJwZXRPbHFuMEZYTGtGZWdPM3UtdF9zcTB0WWkxSUY1cnlPQ2dlZmc""}"
"2025-04-20T03:00:30.069Z","fetch","{""url"":""//www.youtube.com/api/stats/qoe?fmt=398&afmt=251&cpn=HVTNx1Hh4U0YyQvo&el=shortspage&ns=yt&fexp=v1%2C23986033%2C18611%2C434717%2C127326%2C133212%2C14625955%2C11684381%2C53408%2C9105%2C18310%2C4420%2C2821%2C78212%2C8479%2C19339%2C18644%2C14869%2C47210%2C15124%2C65%2C13526%2C391%2C23871%2C2633%2C9252%2C3479%2C690%2C1829%2C1562%2C8949%2C9224%2C13982%2C7703%2C2821%2C1396%2C3259%2C2%2C1900%2C2624%2C3296%2C10509%2C293%2C2596%2C69%2C4462%2C3264%2C5183%2C757%2C111%2C814%2C1152%2C3466%2C935%2C1513%2C3056%2C486%2C2634%2C2699%2C454%2C1839%2C1319%2C1205%2C573%2C1911%2C770%2C87&cl=748101193&seq=5&docid=gCxA902a7xQ&ei=LmMEaJLOBu2EssUP8-Wm8A0&event=streamingstats&plid=AAYzLPJesdON3kY0&sdetail=p%3A%2Fshorts%2FkDwBRM28JDY&sourceid=y&cbr=Chrome&cbrver=135.0.0.0&c=WEB&cver=2.20250417.01.00&cplayer=UNIPLAYER&cos=Windows&cosver=10.0&cplatform=DESKTOP&bwe=32.069:2789615,32.482:2789615&bat=32.069:0.29:1,32.482:0.29:1&cmt=32.069:0.000,32.076:0.000,32.349:0.212,32.482:0.346&bh=32.069:7.767,32.482:7.767&vps=32.069:S:ss.104,32.076:B,32.349:PL,32.482:N&qclc=ChBIVlROeDFIaDRVMFl5UXZvEAUaDENnSUlEQSUzRCUzRA""}"
"2025-04-20T03:00:30.073Z","xhr","{""method"":""GET"",""url"":""//www.youtube.com/api/stats/watchtime?ns=yt&el=shortspage&cpn=HVTNx1Hh4U0YyQvo&ver=2&cmt=0.346&fmt=398&fs=0&rt=32.485&euri=https%3A%2F%2Fwww.youtube.com%2Fshorts%2FkDwBRM28JDY&lact=31747&cl=748101193&state=paused&volume=100&cbr=Chrome&cbrver=135.0.0.0&c=WEB&cver=2.20250417.01.00&cplayer=UNIPLAYER&cos=Windows&cosver=10.0&cplatform=DESKTOP&final=1&delay=4&hl=en_US&cr=IN&len=7.781&afmt=251&idpj=-2&ldpj=-39&rti=72&st=0&et=0.346&pe=1&muted=0&vis=3&docid=gCxA902a7xQ&ei=LmMEaJLOBu2EssUP8-Wm8A0&plid=AAYzLPJesdON3kY0&referrer=https%3A%2F%2Fwww.youtube.com%2Fshorts%2FkDwBRM28JDY&sdetail=p%3A%2Fshorts%2FkDwBRM28JDY&sourceid=y&of=Zr6UD2hXASR2A3kMLxQdTQ&vm=CAEQABgEOjJBSHFpSlRJcVZuM01ydHAzVURmUTdtLWljQXhTZktXOFBlQlFjMDhjQ09ESFFTam1pQWJTQUZVQTZSUUJPZnU3Z0VjbDh0eDJFWW1oSGhVYzZ6OXRUTHc4YjdyenFKdzJwZXRPbHFuMEZYTGtGZWdPM3UtdF9zcTB0WWkxSUY1cnlPQ2dlZmc""}"
"2025-04-20T03:00:30.106Z","xhr","{""method"":""POST"",""url"":""/youtubei/v1/log_event?alt=json""}"
"2025-04-20T03:00:30.157Z","fetch","{""url"":{}}"
